track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_viral,duration_min,duration_category,optimal_length,energy_valence,mood,danceability_energy,vocal_instrumental_balance,acoustic_energy_balance,is_live,highly_danceable,tempo_category,dance_tempo,tempo_normalized,loudness_normalized,is_loud,party_index,chill_index,workout_index,popularity_bucket,release_year,release_month,release_day_of_week,is_weekend_release,song_age_years,artist_avg_popularity,artist_song_count,artist_max_popularity,artist_std_popularity,artist_has_viral_hit,key_target_enc,mode_target_enc,time_signature_target_enc,poly_danceability_x_energy,poly_danceability_x_valence,poly_danceability_x_loudness_normalized,poly_energy_x_valence,poly_energy_x_loudness_normalized,poly_valence_x_loudness_normalized,mood_happy_energetic,mood_neutral,mood_sad_calm,mood_sad_energetic,duration_category_short,duration_category_medium,duration_category_long,tempo_category_moderate,tempo_category_fast,tempo_category_very_fast,popularity_bucket_medium,popularity_bucket_high,popularity_bucket_viral
track_000383,Song 384,Artist F,8,191455,1,0.7009749436267008,0.8167050306792315,2,-13.80136418402872,0,0.0826034562246527,0.2379827984912103,0.2115907347967252,0.2290036836973482,0.5770264389582168,195.4705929825932,5,0,3.190916666666667,medium,1,0.47126039553209814,neutral,0.5724897628400172,-0.12898727857207248,-0.5787222321880212,0,1,very_fast,0,0.7818823719303728,0.7699772635995213,0,0.6985094183419148,0.3232895418801797,0.8555538575334098,low,2024,11,1,0,2,33.38990825688074,218,98,28.46842035651488,1,0.24074074074074073,0.19139194139194138,0.2653061224489796,0.5724897628400172,0.4044810755198519,0.5397347689455158,0.47126039553209814,0.6288443046903578,0.444297238493624,False,True,False,False,False,True,False,False,False,True,False,False,False
track_000384,Song 385,Artist E,34,129752,0,0.7553962387123597,0.8220345409604818,5,-6.46070726873965,0,0.2922273891776565,0.3419188798781374,0.1092725199844347,0.1079144390218675,0.658706854577038,154.27891203456187,3,0,2.162533333333333,short,0,0.5414797868297583,happy_energetic,0.6209618003331892,0.1829548691932218,-0.4801156610823444,0,1,very_fast,0,0.6171156481382475,0.8923215455210057,0,0.7463809141461999,0.38776924603622187,0.8208999476362849,medium,2020,6,0,0,6,34.36363636363637,198,98,27.062985209241518,1,0.18857142857142858,0.19139194139194138,0.1926605504587156,0.6209618003331892,0.49758468036154385,0.6740563392085674,0.5414797868297583,0.7335191320615077,0.5877783185214629,True,False,False,False,True,False,False,False,False,True,True,False,False
track_000385,Song 386,Artist H,92,285819,1,0.8039728222426547,0.4212823495087462,11,-9.675140671066028,0,0.1310370014318629,0.1672511938341364,0.0038064565374719,0.1562843423766133,0.3544246748346087,105.24656987645108,5,1,4.76365,long,0,0.14931285973819736,neutral,0.33869955949556313,0.127230544894391,-0.2540311556746098,0,1,moderate,0,0.4209862795058043,0.8387476554822328,0,0.5543012362000683,0.3468431751314133,0.5362605606654962,viral,2024,8,2,0,2,37.96116504854369,206,99,28.676810493837273,1,0.2261904761904762,0.19139194139194138,0.2653061224489796,0.33869955949556313,0.28494780609921555,0.6743303197274605,0.14931285973819736,0.3533495829465075,0.29727286506258077,False,True,False,False,False,False,True,True,False,False,False,False,True
track_000386,Song 387,Artist J,33,295785,0,0.6567902941497287,0.5403697801350912,8,-13.582133400666548,1,0.0031432966770431,0.1489831737621103,0.2022170573715266,0.2356528952178019,0.598716485905402,149.2226756999654,4,0,4.92975,long,0,0.3235282958519565,neutral,0.35490962684455074,-0.1990737606944835,-0.3913866063729809,0,0,fast,0,0.5968907027998617,0.7736311099888908,0,0.6044419974720394,0.37709728123593733,0.6487451256152719,medium,2024,1,1,0,2,35.559471365638764,227,98,27.523597850887196,1,0.18452380952380953,0.20932539682539683,0.1970417326994189,0.35490962684455074,0.3932311768901009,0.5081134042929847,0.3235282958519565,0.4180468728103635,0.4631856995596443,False,True,False,False,False,False,True,False,True,False,True,False,False
track_000387,Song 388,Artist C,55,278497,0,0.6798149998714307,0.7209483641595942,9,-6.04169181406864,0,0.1170655608130341,0.2253816183842326,0.0659106936927703,0.3399197014654613,0.4696652428773064,177.5474294206185,4,0,4.641616666666667,long,0,0.3386043885550125,neutral,0.49011151208846265,0.05115486712026379,-0.4955667457753616,0,0,very_fast,0,0.710189717682474,0.8993051364321893,0,0.6291100820596425,0.3147677109690067,0.8066563534971627,high,2020,1,5,1,6,36.13930348258707,201,98,28.06582436901574,1,0.22162162162162163,0.19139194139194138,0.1970417326994189,0.49011151208846265,0.3192854770262515,0.6113611212080258,0.3386043885550125,0.6483525669911075,0.42237236532323336,False,True,False,False,False,False,True,False,False,True,False,True,False
track_000388,Song 389,Artist A,43,263746,0,0.5889800477508083,0.6213664500719152,5,-13.31612670043686,0,0.0747236626879377,0.474437696913093,0.2219189612247384,0.0353453627821982,0.5453819104716452,147.55566818325778,4,0,4.395766666666667,long,0,0.33888202164320524,neutral,0.3659724414341068,-0.1471952985368007,-0.14692875315882215,0,0,fast,0,0.5902226727330311,0.778064554992719,0,0.5856165272633914,0.46697971688515616,0.6876296383093881,medium,2015,12,6,1,11,40.35746606334842,221,99,28.222231741289878,1,0.18857142857142858,0.19139194139194138,0.1970417326994189,0.3659724414341068,0.32121906367201664,0.458264498752823,0.33888202164320524,0.4834632104626102,0.4243423334721995,False,True,False,False,False,False,True,False,True,False,True,False,False
track_000389,Song 390,Artist J,42,131957,1,0.7348469361230345,0.6505075231292669,0,-11.707410675950996,1,0.0493986864701154,0.2772455747006247,0.0326902571771387,0.0855891302034453,0.4585895232676345,121.1027758352358,4,0,2.1992833333333333,short,0,0.2983159349138602,neutral,0.47802346029652576,0.016708429292976702,-0.37326194842864213,0,1,fast,1,0.4844111033409432,0.8048764887341501,0,0.6266678883682842,0.3533228299217602,0.6678832230643171,medium,2018,7,1,0,8,35.559471365638764,227,98,27.523597850887196,1,0.1875,0.20932539682539683,0.1970417326994189,0.47802346029652576,0.3369931061113443,0.5914610217037563,0.2983159349138602,0.5235782111114332,0.3691079252579215,False,True,False,False,True,False,False,False,True,False,True,False,False
track_000390,Song 391,Artist A,21,150215,1,0.4652126213146601,0.5553065984367479,8,-8.98123016015239,1,0.0024959164563731,0.4611456899657432,0.0371083548800195,0.1078123497781351,0.4527633633406034,96.79399843741184,3,0,2.5035833333333333,short,1,0.25142248319345184,neutral,0.25833563829208683,-0.0346124384236464,-0.09416090847100472,0,0,moderate,0,0.3871759937496474,0.8503128306641268,0,0.48850603705906936,0.45369530545745385,0.5929068630073171,low,2024,8,1,0,2,40.35746606334842,221,99,28.222231741289878,1,0.18452380952380953,0.20932539682539683,0.1926605504587156,0.25833563829208683,0.21063123109492402,0.3955762608907471,0.25142248319345184,0.47218432560321866,0.384990497103159,False,True,False,False,True,False,False,True,False,False,False,False,False
track_000391,Song 392,Artist H,37,239058,1,0.7436067244497765,0.7857499898737409,4,-5.3486268772539205,0,0.0505460718243974,0.2361039540227281,0.0419103404143233,0.0822645233812148,0.5017884868916085,92.98992647995618,4,0,3.9843,medium,1,0.3942802984938411,neutral,0.5842889762064575,0.0086357314100741,-0.5496460358510128,0,1,moderate,0,0.37195970591982475,0.9108562187124346,0,0.6837042328095154,0.3092531307144515,0.7145311283992917,medium,2020,3,5,1,6,37.96116504854369,206,99,28.676810493837273,1,0.16666666666666666,0.19139194139194138,0.1970417326994189,0.5842889762064575,0.3731332931040786,0.6773188092414627,0.3942802984938411,0.7157052646297294,0.45705716376352457,False,True,False,False,False,True,False,True,False,False,True,False,False
track_000392,Song 393,Artist I,48,223166,0,0.5277646848615055,0.7982277043547562,2,-6.088784141608921,0,0.0002357639107721,0.3144921084794702,0.0144785575841791,0.0722530878556155,0.5555698311513405,177.54811425965886,4,0,3.7194333333333334,medium,1,0.44347123092869406,neutral,0.4212763928365109,-0.014242793673407,-0.48373559587528603,0,0,very_fast,0,0.7101924570386354,0.898520264306518,0,0.6172451345964313,0.3529994814307633,0.84514007642817,medium,2020,5,6,1,6,40.06467661691542,201,98,30.265009433666137,1,0.24074074074074073,0.19139194139194138,0.1970417326994189,0.4212763928365109,0.29321013685614705,0.47420726413340614,0.44347123092869406,0.7172237678936206,0.49919075152683007,False,True,False,False,False,True,False,False,False,True,True,False,False
track_000393,Song 394,Artist C,19,219423,0,0.7702168918741175,0.6255844676810196,11,-11.265535688060304,1,0.0036991211442459,0.1560687623173739,0.0336749028474686,0.0575884127774438,0.461258883191585,73.27626143817419,4,0,3.65705,medium,1,0.28855639290454926,neutral,0.4818357243019992,-0.029975781703222702,-0.46951570536364573,0,1,slow,0,0.29310504575269675,0.8122410718656616,0,0.6341397620114284,0.3131298295801192,0.5851548403709035,low,2025,12,2,0,1,36.13930348258707,201,98,28.06582436901574,1,0.2261904761904762,0.20932539682539683,0.1970417326994189,0.4818357243019992,0.35526938336114916,0.6256017938248716,0.28855639290454926,0.5081253985717408,0.374653409691091,False,True,False,False,False,True,False,False,False,False,False,False,False
track_000394,Song 395,Artist C,83,296535,0,0.4598555035029631,0.7670778822345681,11,-3.162881446277643,1,0.029165574298585,0.1621186482586016,0.1171690461870627,0.0469534172459689,0.3705990275996842,134.55208176591282,4,1,4.94225,long,0,0.28427831724935604,sad_energetic,0.35274498576096397,-0.0880034718884777,-0.6049592339759665,0,0,fast,0,0.5382083270636513,0.9472853092287059,1,0.525245274351461,0.24590380291297548,0.7748241256118944,viral,2019,1,3,0,7,36.13930348258707,201,98,28.06582436901574,1,0.2261904761904762,0.20932539682539683,0.1970417326994189,0.35274498576096397,0.17042200243456132,0.43561436283632665,0.28427831724935604,0.7266416088750737,0.35106301445962457,False,False,False,True,False,False,True,False,True,False,False,False,True
track_000395,Song 396,Artist C,24,236905,0,0.7429832705933497,0.7094472444192624,5,-4.409408226427821,1,0.081612398621512,0.0403022210280548,0.1416115989199866,0.1700795222754322,0.7761053335381275,67.08057925106145,4,0,3.9484166666666667,medium,1,0.5506057902577172,happy_energetic,0.5271074339720632,-0.059999200298474595,-0.6691450233912076,0,1,slow,0,0.2683223170042458,0.9265098628928696,1,0.7428590816245568,0.3361183151468814,0.6406464636647973,low,2015,7,2,0,11,36.13930348258707,201,98,28.06582436901574,1,0.18857142857142858,0.20932539682539683,0.1970417326994189,0.5271074339720632,0.5766332790371005,0.6883813281691402,0.5506057902577172,0.657309869156615,0.7190692461668353,True,False,False,False,False,True,False,False,False,False,False,False,False
track_000396,Song 397,Artist J,22,278801,1,0.8462866602194874,0.5550565793187685,9,-3.733294231619768,1,0.0406503404208175,0.4751261061182963,0.2077266232778708,0.4085864363081541,0.1340604202142717,161.4483871659151,3,0,4.646683333333334,long,0,0.07441111826617033,neutral,0.4697369787445336,-0.1670762828570533,-0.0799304732004722,0,1,very_fast,0,0.6457935486636605,0.9377784294730039,1,0.5452497639477071,0.36375159471596946,0.7072565563028577,low,2022,5,6,1,4,35.559471365638764,227,98,27.523597850887196,1,0.22162162162162163,0.20932539682539683,0.1926605504587156,0.4697369787445336,0.11345354529075705,0.7936293751045846,0.07441111826617033,0.5205200872222125,0.12571897032303067,False,True,False,False,False,False,True,False,False,True,False,False,False
track_000397,Song 398,Artist H,20,257719,0,0.8503584650856487,0.928692215983535,7,-13.028836035352512,1,0.000518213918556,0.2179583608406316,0.1520896743013897,0.122702210416009,0.5531496738114403,182.14378837518316,4,0,4.2953166666666664,long,0,0.5137057963425161,neutral,0.7897212873207486,-0.1515714603828337,-0.7107338551429034,0,1,very_fast,0,0.7285751535007327,0.7828527327441248,0,0.7846959529727521,0.27452058168462423,0.8941323371033671,low,2019,8,4,0,7,37.96116504854369,206,99,28.676810493837273,1,0.1694915254237288,0.20932539682539683,0.1970417326994189,0.7897212873207486,0.47037550758492364,0.6657054482043996,0.5137057963425161,0.7270292391609073,0.4330347337598073,False,True,False,False,False,False,True,False,False,True,False,False,False
track_000398,Song 399,Artist D,80,250819,0,0.4427879945250106,0.7102984867733073,8,-8.415364733003408,1,0.049377851761475,0.0903078999255134,0.0391837991872277,0.223574012421518,0.6030006000994358,161.68010496253683,4,1,4.180316666666666,long,0,0.42831041377402546,happy_energetic,0.3145116424725025,0.010194052574247305,-0.619990586847794,0,0,very_fast,0,0.6467204198501473,0.8597439211166099,0,0.5711049238718272,0.3039337939680439,0.7696181850537809,viral,2019,8,5,1,7,35.85840707964602,226,98,28.009956089183625,1,0.18452380952380953,0.20932539682539683,0.1970417326994189,0.3145116424725025,0.2670014264154071,0.3806842866362926,0.42831041377402546,0.6106748061816777,0.5184261003651578,True,False,False,False,False,False,True,False,False,True,False,False,True
track_000399,Song 400,Artist A,19,197712,0,0.9686166406535456,0.5626094166427345,9,-10.8420592418781,1,0.0365369853596155,0.0763913479680252,0.0692514190216327,0.0756584024188347,0.5721779482657967,123.78551033437986,4,0,3.2952,medium,1,0.3219127016896566,neutral,0.5449528431485364,-0.032714433662017206,-0.48621806867470924,0,1,fast,1,0.49514204133751943,0.819299012635365,0,0.7278828657339775,0.3334270986741288,0.63084277635001,low,2021,9,2,0,5,40.35746606334842,221,99,28.222231741289878,1,0.22162162162162163,0.20932539682539683,0.1970417326994189,0.5449528431485364,0.5542210821052542,0.7935866573096341,0.3219127016896566,0.46094533955475103,0.46878482806589616,False,True,False,False,False,True,False,False,True,False,False,False,False
track_000400,Song 401,Artist D,30,184538,1,0.5370489178907184,0.491606575593808,7,-3.2934816753125595,0,0.0035418442840006,0.2001424923692482,0.0056216037251759,0.0807995777986547,0.4141035078683082,64.80650395999946,5,0,3.075633333333333,medium,1,0.2035760074445225,neutral,0.26401677945061625,-0.0020797594411753003,-0.2914640832245598,0,0,slow,0,0.2592260158399978,0.9451086387447906,1,0.4865325921949222,0.3568060766300494,0.5320347714858613,low,2018,7,1,0,8,35.85840707964602,226,98,28.009956089183625,1,0.1694915254237288,0.19139194139194138,0.2653061224489796,0.26401677945061625,0.2223938407954255,0.5075695717270596,0.2035760074445225,0.46462162145745184,0.39137280262085944,False,True,False,False,False,True,False,False,False,False,False,False,False
track_000401,Song 402,Artist F,14,209432,0,0.6015593348124155,0.7782777318593194,4,-7.061225181919134,0,0.0843971258921619,0.3378896361215734,0.1447962174597878,0.1522706848102204,0.2543967044045199,162.27596840952106,3,0,3.4905333333333335,medium,1,0.19799129009643546,sad_energetic,0.46818023467660763,-0.06039909156762589,-0.44038809573774595,0,0,very_fast,0,0.6491038736380842,0.8823129136346811,0,0.550426064804118,0.2779915462121895,0.8090154012708776,low,2020,11,5,1,6,33.38990825688074,218,98,28.46842035651488,1,0.16666666666666666,0.19139194139194138,0.1926605504587156,0.46818023467660763,0.1530347122800537,0.530763569422483,0.19799129009643546,0.6866844932137871,0.22445749748221266,False,False,False,True,False,True,False,False,False,True,False,False,False
track_000402,Song 403,Artist F,24,131251,0,0.215817744271182,0.908376932275518,9,-6.948733130847527,0,0.2153645893831892,0.4064021373553867,0.0312785251314757,0.1715733409314978,0.7106193597687553,184.48029467940995,4,0,2.1875166666666668,short,0,0.6455102340423347,happy_energetic,0.19604386047167854,0.1840860642517135,-0.5019747949201312,0,0,very_fast,0,0.7379211787176398,0.8841877811525412,0,0.5720259853217547,0.4032335831901259,0.9077464643873822,low,2018,1,0,0,8,33.38990825688074,218,98,28.46842035651488,1,0.22162162162162163,0.19139194139194138,0.1970417326994189,0.19604386047167854,0.15336426726072433,0.19082341244048295,0.6455102340423347,0.8031757841988424,0.6283209549579751,True,False,False,False,True,False,False,False,False,True,False,False,False
track_000403,Song 404,Artist F,31,226393,0,0.5653494639471213,0.822519789377362,5,-5.364841903508685,0,0.0103706788557637,0.3181206145621298,0.0598319313419793,0.4389744765478456,0.5016102196845286,199.3240551323653,4,0,3.773216666666667,medium,1,0.41258433224445074,neutral,0.4650111220103907,-0.04946125248621559,-0.5043991748152322,0,0,very_fast,0,0.7972962205294611,0.9105859682748553,0,0.6233787882974157,0.3309753749170019,0.8923631710422,medium,2017,3,6,1,9,33.38990825688074,218,98,28.46842035651488,1,0.18857142857142858,0.19139194139194138,0.1970417326994189,0.4650111220103907,0.28358506880904594,0.5147992890419598,0.41258433224445074,0.7489749788354152,0.4567592275879993,False,True,False,False,False,True,False,False,False,True,True,False,False
track_000404,Song 405,Artist D,15,201897,1,0.7632631769200972,0.6940581273544533,10,-14.656861939686692,1,0.0234348471039151,0.1548206185838223,0.0139424279600541,0.1472997002401054,0.7559576201395591,138.02830906030536,4,0,3.36495,medium,1,0.5246785301933915,happy_energetic,0.5297490112517734,0.009492419143861,-0.5392375087706309,0,1,fast,0,0.5521132362412214,0.7557189676718885,0,0.7403099950162425,0.38049809526906064,0.7052153208020624,low,2021,8,2,0,5,35.85840707964602,226,98,28.009956089183625,1,0.22950819672131148,0.20932539682539683,0.1970417326994189,0.5297490112517734,0.576994614764676,0.5768124601240218,0.5246785301933915,0.5245128915085916,0.5712915122955653,True,False,False,False,False,True,False,False,True,False,False,False,False
track_000405,Song 406,Artist A,10,288904,1,0.7192476303017737,0.8556622168884215,8,-13.309204343122486,1,0.2362022411318222,0.4510351539961496,0.0975146162961489,0.3032316742531727,0.3864824919447419,160.68751847191166,4,0,4.815066666666667,long,0,0.3306984658459993,sad_energetic,0.6154330218357595,0.13868762483567332,-0.4046270628922719,0,1,very_fast,0,0.6427500738876466,0.7781799276146252,0,0.6603424647706585,0.33966014411535594,0.8244983716750032,low,2022,3,5,1,4,40.35746606334842,221,99,28.222231741289878,1,0.18452380952380953,0.20932539682539683,0.1970417326994189,0.6154330218357595,0.27797661648437993,0.559704068885225,0.3306984658459993,0.6658591620008015,0.3007529176058792,False,False,False,True,False,False,True,False,False,True,False,False,False
track_000406,Song 407,Artist J,13,292115,0,0.8417368373641899,0.759045389997075,6,-14.153588457152138,0,0.0270320026114162,0.0744402183061447,0.4321309790485742,0.077061311723221,0.3870173437403618,134.79477920919555,4,0,4.8685833333333335,long,0,0.29376373061503497,sad_energetic,0.638916465992006,-0.40509897643715803,-0.6846051716909304,0,1,fast,0,0.5391791168367822,0.7641068590474643,0,0.680513555066907,0.2181676734454439,0.7345362356218237,low,2018,8,2,0,8,35.559471365638764,227,98,27.523597850887196,1,0.2094240837696335,0.19139194139194138,0.1970417326994189,0.638916465992006,0.3257667549251017,0.6431768909428974,0.29376373061503497,0.5799917888251226,0.2957226069223407,False,False,False,True,False,False,True,False,True,False,False,False,False
track_000407,Song 408,Artist J,24,197015,0,0.894452793795536,0.8240421870889663,9,-9.328641496390324,0,0.324691036321339,0.1093387831307629,0.0529666350087486,0.3061142929572513,0.533895039114086,170.1879315586513,4,0,3.2835833333333335,medium,1,0.4399520357075206,neutral,0.7370668364471097,0.2717244013125904,-0.7147034039582034,0,1,very_fast,0,0.6807517262346051,0.8445226417268279,0,0.76516228537913,0.25669136885984106,0.8362075192278257,low,2016,1,5,1,10,35.559471365638764,227,98,27.523597850887196,1,0.22162162162162163,0.19139194139194138,0.1970417326994189,0.7370668364471097,0.4775439093291712,0.7553856363161477,0.4399520357075206,0.6959222847347267,0.450886448837476,False,True,False,False,False,True,False,False,False,True,False,False,False
track_000408,Song 409,Artist J,97,145345,1,0.4202863304403848,0.7985783929280325,2,-11.997546155237496,0,0.1547513208315602,0.223909780970595,0.0078801454916064,0.3689101059543643,0.639114014236652,85.75263849863376,4,1,2.422416666666667,short,0,0.5103826423868892,happy_energetic,0.3356315823327025,0.1468711753399538,-0.5746686119574375,0,0,slow,0,0.343010553994535,0.8000408974127085,0,0.5994222543255593,0.34172459878082384,0.6879263336945085,viral,2024,5,1,0,2,35.559471365638764,227,98,27.523597850887196,1,0.24074074074074073,0.19139194139194138,0.1970417326994189,0.3356315823327025,0.26861088377654635,0.3362462529758196,0.5103826423868892,0.6388953741325416,0.5113173494989296,True,False,False,False,True,False,False,False,False,False,False,False,True
track_000409,Song 410,Artist E,3,256087,1,0.8764021533299721,0.8558217111562156,4,-6.50442711793924,0,0.0889134745947518,0.3082389648351731,0.0371896479443106,0.2875843807154263,0.3687400574058105,95.1125785501255,4,0,4.268116666666667,long,0,0.3155757469008819,sad_energetic,0.7500439905238487,0.051723826650441194,-0.5475827463210425,0,1,moderate,0,0.380450314200502,0.8915928813676792,0,0.7179293919005967,0.2771710898089477,0.748898299676832,low,2017,4,0,0,9,34.36363636363637,198,98,27.062985209241518,1,0.16666666666666666,0.19139194139194138,0.1970417326994189,0.7500439905238487,0.3231645803294698,0.7813939211243084,0.3155757469008819,0.763044545386788,0.32876601025813,False,False,False,True,False,False,True,True,False,False,False,False,False
track_000410,Song 411,Artist J,5,174431,1,0.6256824260693801,0.6442055441054945,2,-4.792986362133032,1,0.2693026251184509,0.1940587619695948,0.0356579426832797,0.1347949956358277,0.1845617418951157,84.57160334516946,4,0,2.9071833333333332,short,1,0.11889569735860085,sad_energetic,0.4030680877232708,0.23364468243517117,-0.45014678213589965,0,0,slow,0,0.33828641338067783,0.9201168939644494,1,0.4989031562279351,0.23973036412472426,0.6329835558633913,low,2015,5,0,0,11,35.559471365638764,227,98,27.523597850887196,1,0.24074074074074073,0.20932539682539683,0.1970417326994189,0.4030680877232708,0.11547703842852673,0.5757009704830992,0.11889569735860085,0.5927444043170257,0.16981837669720226,False,False,False,True,True,False,False,False,False,False,False,False,False
track_000411,Song 412,Artist E,82,268640,0,0.485129061499945,0.9539185840506322,11,-8.288467348256395,1,0.0701051821036399,0.5450423129081807,0.0396198406068332,0.0396616179091491,0.1786665598309402,100.00239999920936,4,1,4.477333333333333,long,0,0.17043335177112806,sad_energetic,0.4627736274278396,0.030485341496806706,-0.4088762711424515,0,0,moderate,0,0.40000959999683744,0.8618588775290601,0,0.5338271677644497,0.2854413178973647,0.7993346675299422,viral,2022,8,4,0,4,34.36363636363637,198,98,27.062985209241518,1,0.2261904761904762,0.20932539682539683,0.1970417326994189,0.4627736274278396,0.08667634049220779,0.41811278840106897,0.17043335177112806,0.8221432001039882,0.15398536070787278,False,False,False,True,False,False,True,True,False,False,False,False,True
track_000412,Song 413,Artist C,85,216344,1,0.7303946747291892,0.9193818314053426,6,-11.024438768352002,0,0.2159412177682464,0.0711724147424014,0.1144295324333126,0.2122254627125587,0.191753138614817,95.49086644950204,4,1,3.6057333333333332,medium,1,0.17629435175741295,sad_energetic,0.6715115937012315,0.10151168533493381,-0.8482094166629411,0,1,moderate,0,0.38196346579800816,0.8162593538608001,0,0.6254983608977236,0.11018035805980289,0.7661790861490843,viral,2017,10,5,1,9,36.13930348258707,201,98,28.06582436901574,1,0.2094240837696335,0.19139194139194138,0.1970417326994189,0.6715115937012315,0.14005547130687038,0.5961914852578172,0.17629435175741295,0.7504540196542839,0.15652029302651094,False,False,False,True,False,True,False,True,False,False,False,False,True
track_000413,Song 414,Artist B,40,205997,0,0.5158989170406357,0.7842422482694706,6,-10.540523875706787,1,0.2299464381327539,0.4473047151804229,0.0625856498662807,0.1320489385497172,0.4559547152666009,172.65402649977818,4,0,3.4332833333333332,medium,1,0.35757895100974546,neutral,0.4045897265797333,0.16736078826647321,-0.3369375330890477,0,0,very_fast,0,0.6906161059991127,0.8243246020715536,0,0.5784186558770757,0.38043562617130827,0.8159670842987132,medium,2024,4,2,0,2,36.7688679245283,212,99,28.893141458776693,1,0.2094240837696335,0.20932539682539683,0.1970417326994189,0.4045897265797333,0.23522654382561084,0.42526816949866747,0.35757895100974546,0.6464701792324319,0.3758546892247893,False,True,False,False,False,True,False,False,False,True,True,False,False
track_000414,Song 415,Artist F,18,207507,1,0.9339306066938056,0.6887861769214764,4,-14.257662907400476,0,0.1345025367736248,0.2523427595625629,0.1051382642563231,0.1578131627669483,0.5064749859786828,185.8170275323025,5,0,3.45845,medium,1,0.34885296929861526,neutral,0.6432784920945813,0.029364272517301712,-0.43644341735891345,0,1,very_fast,0,0.74326811012921,0.7623722848766588,0,0.73215059154757,0.3462437465421871,0.7755930867345238,low,2021,11,0,0,5,33.38990825688074,218,98,28.46842035651488,1,0.16666666666666666,0.19139194139194138,0.2653061224489796,0.6432784920945813,0.4730124909303079,0.7120028105414007,0.34885296929861526,0.5251114914910845,0.3861224922934421,False,True,False,False,False,True,False,False,False,True,False,False,False
track_000415,Song 416,Artist J,34,273207,1,0.6867360550175376,0.5647548114685201,7,-7.985741814741683,1,0.2140100315846481,0.0777492994347913,0.2438344607257095,0.3150608272780311,0.3613537760253777,110.57399116574146,4,0,4.55345,long,0,0.20407628365265004,neutral,0.38783749128006473,-0.029824429141061398,-0.4870055120337288,0,0,moderate,1,0.44229596466296583,0.8669043030876386,0,0.5525269982551845,0.2700794091409738,0.6216192531003999,medium,2024,4,6,1,2,35.559471365638764,227,98,27.523597850887196,1,0.1694915254237288,0.20932539682539683,0.1970417326994189,0.38783749128006473,0.24815466661335878,0.5953344411801327,0.20407628365265004,0.48958837625150814,0.3132591433733667,False,True,False,False,False,False,True,True,False,False,True,False,False
track_000416,Song 417,Artist F,92,130680,1,0.6610089436718636,0.8251029744740036,5,-3.5816514554849253,0,0.0577389302314487,0.1988752558631476,0.0211716617836928,0.4605454570307927,0.5878063675695214,94.27350360852613,4,1,2.178,short,0,0.4850007822963716,neutral,0.5454004455775737,0.0365672684477559,-0.626227718610856,0,0,moderate,0,0.3770940144341045,0.9403058090752513,1,0.6882763800818029,0.3083611202739144,0.7420229044648413,viral,2019,3,0,0,7,33.38990825688074,218,98,28.46842035651488,1,0.18857142857142858,0.19139194139194138,0.1970417326994189,0.5454004455775737,0.38854526611072454,0.6215505495853489,0.4850007822963716,0.7758491199831744,0.5527177420370434,False,True,False,False,True,False,False,True,False,False,False,False,True
track_000417,Song 418,Artist C,15,277381,1,0.495652848097952,0.893734224804098,3,-14.065559228323604,1,0.0733363742361241,0.6173309346217891,0.0811806739105231,0.0763845502030826,0.3835068687347117,101.98782678678938,4,0,4.6230166666666666,long,0,0.3427532140356645,sad_energetic,0.4429819139667665,-0.007844299674398994,-0.2764032901823089,0,0,moderate,0,0.40795130714715755,0.7655740128612732,0,0.5814334673008237,0.3938641670278998,0.7529636551544877,low,2024,7,3,0,2,36.13930348258707,201,98,28.06582436901574,1,0.16352201257861634,0.20932539682539683,0.1970417326994189,0.4429819139667665,0.19008627175348727,0.3794589399044682,0.3427532140356645,0.6842196969147326,0.2936028924570948,False,False,False,True,False,False,True,True,False,False,False,False,False
track_000418,Song 419,Artist E,19,285625,1,0.6141265490151069,0.6156979536442675,3,-7.88454872487116,0,0.0717014699606674,0.4691150140724279,0.0183537988230098,0.0235893759018047,0.6587324951245663,116.8447889232117,4,0,4.760416666666667,long,0,0.4055802492471779,happy_energetic,0.37811645950721723,0.05334767113765759,-0.1465829395718396,0,0,moderate,1,0.46737915569284677,0.8685908545854807,0,0.6279797542366928,0.5005563680730608,0.6568343311240474,low,2019,3,3,0,7,34.36363636363637,198,98,27.062985209241518,1,0.16352201257861634,0.19139194139194138,0.1970417326994189,0.37811645950721723,0.4045451139549606,0.5334247040326637,0.4055802492471779,0.534789611722406,0.5721690208834731,True,False,False,False,False,False,True,True,False,False,False,False,False
track_000419,Song 420,Artist F,15,251310,0,0.6538412828115158,0.5247133422047324,4,-12.757085582075073,1,0.2468890427660432,0.1627746818802256,0.0236143968501385,0.2528523857666833,0.3519707868469052,166.2508168717875,4,0,4.1885,long,0,0.1846837679248691,neutral,0.3430792447754601,0.2232746459159047,-0.36193866032450683,0,0,very_fast,0,0.66500326748715,0.7873819069654154,0,0.5245417518400977,0.3132871061447421,0.6692092778031304,low,2021,12,0,0,5,33.38990825688074,218,98,28.46842035651488,1,0.16666666666666666,0.20932539682539683,0.1970417326994189,0.3430792447754601,0.23013303078415906,0.5148227961128448,0.1846837679248691,0.41314979199535884,0.27713542934363394,False,True,False,False,False,False,True,False,False,True,False,False,False
